Id_cliente,fecha_efectiva,Id_tx,clase,valor
115,2020-09-01,9851,COMPRA,164900.0
123,2021-03-07,3474,AVANCE,150000.0
134,2020-10-18,2709,COMPRA,127237.58
128,2020-10-27,9390,AVANCE,600000.0
124,2020-10-02,8077,COMPRA,1737210.0
97,2020-11-05,6229,AVANCE,800000.0
137,2020-12-19,6193,COMPRA,93632.0
129,2020-09-02,6612,COMPRA,11535.0
129,2020-09-02,6612,AVANCE,10000.0
136,2021-03-06,6612,COMPRA,11535.0
136,2021-03-06,6612,AVANCE,10000.0
117,2020-10-04,7222,COMPRA,214130.0
135,2020-10-10,3688,COMPRA,394850.0
105,2020-12-14,3484,COMPRA,368920.0
124,2020-12-27,5849,COMPRA,28700.0
124,2020-12-27,5849,COMPRA,35800.0
124,2021-01-08,5849,COMPRA,28700.0
124,2021-01-08,5849,COMPRA,35800.0
116,2020-09-04,6133,COMPRA,2199410.0
133,2020-10-04,7282,COMPRA,1904900.0
130,2020-09-20,7622,COMPRA,169040.0
130,2020-09-20,7622,COMPRA,155448.0
120,2021-01-22,7622,COMPRA,169040.0
120,2021-01-22,7622,COMPRA,155448.0
114,2020-12-09,6466,AVANCE,600000.0
127,2020-09-14,2688,COMPRA,172900.0
122,2021-01-19,6027,AVANCE,500000.0
129,2020-09-12,9167,COMPRA,29060.0
146,2020-12-11,2974,COMPRA,59500.0
146,2020-12-11,2974,COMPRA,20000.0
146,2020-12-11,2974,COMPRA,191700.0
138,2021-01-02,2974,COMPRA,59500.0
138,2021-01-02,2974,COMPRA,20000.0
138,2021-01-02,2974,COMPRA,191700.0
127,2020-09-16,2974,COMPRA,59500.0
127,2020-09-16,2974,COMPRA,20000.0
127,2020-09-16,2974,COMPRA,191700.0
129,2020-12-27,7241,COMPRA,389270.0
127,2020-11-02,6828,COMPRA,11675.0
125,2021-02-03,5113,COMPRA,288900.0
125,2021-02-03,5113,COMPRA,156000.0
129,2021-02-16,5113,COMPRA,288900.0
129,2021-02-16,5113,COMPRA,156000.0
111,2020-11-29,8286,COMPRA,1998000.0
117,2020-10-04,8852,COMPRA,1425768.0
138,2020-12-23,9434,COMPRA,373200.0
138,2020-12-23,9434,COMPRA,63614.0
115,2020-12-26,9434,COMPRA,373200.0
115,2020-12-26,9434,COMPRA,63614.0
120,2020-09-17,8186,COMPRA,15800.0
120,2020-09-17,8186,COMPRA,43150.0
145,2020-09-22,8186,COMPRA,15800.0
145,2020-09-22,8186,COMPRA,43150.0
147,2020-11-10,7030,COMPRA,86400.0
136,2020-09-15,6468,COMPRA,140.0
137,2021-03-02,9226,COMPRA,1093800.0
137,2021-03-02,9226,COMPRA,19900.0
125,2020-09-07,9226,COMPRA,1093800.0
125,2020-09-07,9226,COMPRA,19900.0
120,2021-02-27,6508,COMPRA,200610.0
116,2020-10-04,4999,COMPRA,61400.0
138,2020-11-04,8663,COMPRA,203900.0
138,2020-11-04,8663,AVANCE,400000.0
120,2021-01-04,8663,COMPRA,203900.0
120,2021-01-04,8663,AVANCE,400000.0
135,2020-10-08,2489,COMPRA,27221.0
107,2020-10-09,8109,COMPRA,146716.0
119,2020-11-30,9294,AVANCE,400000.0
119,2020-11-30,9294,COMPRA,10900.0
122,2020-09-11,9294,AVANCE,400000.0
122,2020-09-11,9294,COMPRA,10900.0
124,2021-01-08,6640,COMPRA,154929.0
124,2021-01-08,6640,COMPRA,100000.0
122,2021-02-24,6640,COMPRA,154929.0
122,2021-02-24,6640,COMPRA,100000.0
140,2020-12-17,8507,AVANCE,800000.0
139,2020-10-10,7368,COMPRA,14485.0
115,2021-01-10,4659,COMPRA,573824.0
115,2021-01-10,4659,COMPRA,71540.0
115,2021-01-10,4659,COMPRA,500330.0
124,2020-09-27,4659,COMPRA,573824.0
124,2020-09-27,4659,COMPRA,71540.0
124,2020-09-27,4659,COMPRA,500330.0
97,2020-11-06,4659,COMPRA,573824.0
97,2020-11-06,4659,COMPRA,71540.0
97,2020-11-06,4659,COMPRA,500330.0
137,2020-09-22,4727,COMPRA,87630.0
131,2020-10-11,3444,COMPRA,39900.0
131,2020-10-11,3444,COMPRA,80950.0
113,2020-11-19,3444,COMPRA,39900.0
113,2020-11-19,3444,COMPRA,80950.0
103,2020-10-11,3609,COMPRA,200000.0
103,2020-10-11,3609,COMPRA,2598900.0
103,2020-10-11,3609,AVANCE,800000.0
125,2020-12-22,3609,COMPRA,200000.0
125,2020-12-22,3609,COMPRA,2598900.0
125,2020-12-22,3609,AVANCE,800000.0
130,2020-11-18,3609,COMPRA,200000.0
130,2020-11-18,3609,COMPRA,2598900.0
130,2020-11-18,3609,AVANCE,800000.0
127,2020-10-12,7341,AVANCE,741000.0
132,2020-09-17,5309,COMPRA,215900.0
123,2020-09-16,6621,COMPRA,178483.0
134,2020-12-29,7943,COMPRA,200000.0
106,2021-02-25,9124,COMPRA,49900.0
106,2021-02-25,9124,COMPRA,1941910.0
106,2021-02-25,9124,COMPRA,66600.0
96,2020-11-27,9124,COMPRA,49900.0
96,2020-11-27,9124,COMPRA,1941910.0
96,2020-11-27,9124,COMPRA,66600.0
137,2020-12-10,9124,COMPRA,49900.0
137,2020-12-10,9124,COMPRA,1941910.0
137,2020-12-10,9124,COMPRA,66600.0
130,2021-01-15,5928,COMPRA,700000.0
126,2020-11-06,5715,AVANCE,60000.0
140,2021-02-08,2971,COMPRA,6650.0
123,2021-02-09,2780,AVANCE,550000.0
128,2021-01-09,8357,COMPRA,100000.0
149,2021-02-10,6288,COMPRA,856840.0
132,2021-02-10,7842,COMPRA,168858.0
124,2020-09-13,4163,COMPRA,82740.0
109,2020-12-30,2620,COMPRA,108156.0
139,2021-02-04,7685,COMPRA,23900.0
124,2020-10-17,9752,COMPRA,45010.0
124,2020-12-13,4968,COMPRA,227685.0
112,2021-01-15,8376,COMPRA,14900.0
118,2021-02-08,9022,COMPRA,789949.0
130,2021-01-15,6858,COMPRA,143800.0
142,2020-12-30,4726,COMPRA,93602.0
122,2020-09-28,4073,COMPRA,49450.0
122,2020-11-29,5546,COMPRA,50000.0
135,2021-03-02,6089,COMPRA,154324.0
115,2021-02-12,7839,COMPRA,145900.0
142,2020-11-08,9188,COMPRA,1631780.0
131,2020-12-31,8517,COMPRA,183108.0
136,2020-10-09,2664,COMPRA,266600.0
140,2020-10-18,8926,AVANCE,200000.0
125,2020-12-22,3198,COMPRA,2004831.0
122,2020-11-10,6083,COMPRA,40838.0
126,2021-02-05,4874,COMPRA,76186.0
118,2020-10-09,4349,AVANCE,700000.0
118,2020-11-08,9791,COMPRA,41549.0
128,2020-09-11,2720,AVANCE,800000.0
116,2021-01-29,6332,COMPRA,45064.0
151,2020-12-21,4956,COMPRA,757600.0
151,2020-12-21,4956,COMPRA,15000.0
99,2021-02-11,4956,COMPRA,757600.0
99,2021-02-11,4956,COMPRA,15000.0
134,2021-02-19,5031,AVANCE,500000.0
128,2021-01-15,8578,COMPRA,50000.0
128,2021-01-15,8578,AVANCE,400000.0
131,2021-02-17,8578,COMPRA,50000.0
131,2021-02-17,8578,AVANCE,400000.0
125,2020-10-30,7217,COMPRA,359220.0
130,2021-01-16,2898,AVANCE,50000.0
130,2021-01-16,2898,AVANCE,800000.0
122,2020-09-14,2898,AVANCE,50000.0
122,2020-09-14,2898,AVANCE,800000.0
121,2020-11-05,6772,AVANCE,42000.0
118,2020-11-05,6427,AVANCE,300000.0
126,2021-01-27,5497,COMPRA,563672.0
147,2020-09-27,2844,COMPRA,95800.0
121,2021-02-15,5901,AVANCE,400000.0
123,2021-02-14,6755,COMPRA,181910.0
130,2020-09-12,7279,COMPRA,472502.0
122,2020-12-16,5519,COMPRA,136679.0
113,2021-02-01,3794,COMPRA,3045.0
134,2021-01-20,9657,COMPRA,8831.0
147,2021-02-15,3659,COMPRA,708900.0
135,2021-01-09,5259,COMPRA,36000.0
135,2021-01-09,5259,AVANCE,160000.0
128,2021-02-16,5259,COMPRA,36000.0
128,2021-02-16,5259,AVANCE,160000.0
119,2020-10-07,6857,COMPRA,234966.0
121,2020-10-29,3532,AVANCE,500000.0
127,2020-09-04,6247,COMPRA,181970.0
127,2020-09-04,6247,COMPRA,366860.0
124,2020-12-01,6247,COMPRA,181970.0
124,2020-12-01,6247,COMPRA,366860.0
117,2020-10-04,7039,COMPRA,1293675.0
119,2020-12-25,8847,COMPRA,2152590.0
120,2020-11-08,7679,COMPRA,3145500.0
140,2020-10-25,3774,COMPRA,35740.0
110,2020-12-25,2512,COMPRA,85430.63
117,2020-10-13,3822,COMPRA,231755.23
141,2020-10-16,4909,COMPRA,136500.0
123,2021-02-01,3068,COMPRA,111162.0
132,2020-12-04,5419,COMPRA,166950.0
125,2021-01-18,9855,COMPRA,266254.18
137,2020-10-25,9043,COMPRA,100000.0
122,2020-09-30,6881,COMPRA,554185.0
117,2021-02-26,6583,COMPRA,54018.0
144,2021-02-28,3577,COMPRA,49600.0
140,2020-10-10,7269,COMPRA,24990.0
121,2020-11-10,6210,COMPRA,14900.0
131,2021-02-01,3149,COMPRA,2360255.82
153,2020-12-30,8439,COMPRA,62369.0
119,2020-11-11,3642,COMPRA,487509.0
133,2020-12-15,4238,COMPRA,184400.0
133,2020-12-15,4238,COMPRA,15350.0
130,2020-10-04,4238,COMPRA,184400.0
130,2020-10-04,4238,COMPRA,15350.0
125,2020-09-11,3248,COMPRA,638000.0
124,2021-02-20,9221,COMPRA,59980.0
113,2020-12-02,4107,COMPRA,1406480.0
113,2020-12-02,4107,COMPRA,34931.29
96,2021-01-26,4107,COMPRA,1406480.0
96,2021-01-26,4107,COMPRA,34931.29
130,2021-02-20,6041,COMPRA,1998970.0
135,2021-01-08,8570,COMPRA,169647.0
135,2021-01-08,8570,AVANCE,600000.0
141,2021-03-04,8570,COMPRA,169647.0
141,2021-03-04,8570,AVANCE,600000.0
108,2021-01-30,4384,COMPRA,14900.0
122,2021-01-27,8908,COMPRA,699900.0
127,2020-11-12,4547,AVANCE,140000.0
126,2021-01-22,9606,AVANCE,600000.0
118,2020-10-23,8130,COMPRA,35780.0
118,2020-10-23,8130,COMPRA,1500647.0
134,2021-02-03,8130,COMPRA,35780.0
134,2021-02-03,8130,COMPRA,1500647.0
128,2020-11-06,8110,COMPRA,300000.0
128,2020-11-06,8110,COMPRA,443210.0
128,2020-11-06,8110,COMPRA,760000.0
124,2021-01-20,8110,COMPRA,300000.0
124,2021-01-20,8110,COMPRA,443210.0
124,2021-01-20,8110,COMPRA,760000.0
124,2020-09-11,8110,COMPRA,300000.0
124,2020-09-11,8110,COMPRA,443210.0
124,2020-09-11,8110,COMPRA,760000.0
134,2021-01-10,5828,AVANCE,700000.0
134,2021-01-10,5828,AVANCE,400000.0
115,2020-10-31,5828,AVANCE,700000.0
115,2020-10-31,5828,AVANCE,400000.0
129,2020-11-27,8708,COMPRA,200000.0
139,2020-11-29,9098,COMPRA,12900.0
136,2020-09-13,5134,COMPRA,1059900.0
136,2020-09-13,5134,AVANCE,600000.0
118,2020-09-02,5134,COMPRA,1059900.0
118,2020-09-02,5134,AVANCE,600000.0
128,2020-11-17,4346,COMPRA,74970.0
132,2021-01-17,9640,AVANCE,800000.0
117,2020-09-17,3930,AVANCE,350000.0
142,2020-11-23,4731,COMPRA,62067.0
140,2020-12-12,5201,SEGURO,15900.0
114,2020-12-02,8180,AVANCE,800000.0
152,2020-09-27,3906,AVANCE,800000.0
125,2020-09-25,3291,AVANCE,800000.0
119,2020-09-17,9861,COMPRA,499950.0
119,2020-09-17,9861,COMPRA,216162.0
123,2021-02-03,9861,COMPRA,499950.0
123,2021-02-03,9861,COMPRA,216162.0
125,2020-09-26,3810,COMPRA,57900.0
108,2021-01-22,9136,COMPRA,23450.0
108,2021-01-22,9136,COMPRA,130000.0
154,2020-12-27,9136,COMPRA,23450.0
154,2020-12-27,9136,COMPRA,130000.0
119,2020-11-21,9682,COMPRA,12900.0
140,2020-11-11,5144,COMPRA,699900.0
140,2020-11-11,5144,AVANCE,300000.0
129,2020-11-07,5144,COMPRA,699900.0
129,2020-11-07,5144,AVANCE,300000.0
127,2020-10-06,8450,COMPRA,106872.0
137,2021-01-27,7939,COMPRA,41200.0
125,2020-12-04,4952,COMPRA,759600.0
125,2020-12-04,4952,COMPRA,50364.0
123,2020-12-04,4952,COMPRA,759600.0
123,2020-12-04,4952,COMPRA,50364.0
117,2020-12-01,2959,COMPRA,86410.0
134,2020-11-05,5204,COMPRA,26900.0
136,2020-12-04,4949,COMPRA,323673.0
110,2020-12-27,4949,COMPRA,323673.0
105,2020-10-23,2601,COMPRA,106350.0
113,2020-11-18,7034,AVANCE,600000.0
130,2020-11-03,3732,COMPRA,215223.0
130,2020-11-03,3732,COMPRA,1258900.0
126,2021-02-22,3732,COMPRA,215223.0
126,2021-02-22,3732,COMPRA,1258900.0
113,2021-02-26,2835,AVANCE,95000.0
112,2020-10-09,5404,COMPRA,186900.0
112,2020-10-09,5404,COMPRA,379900.0
129,2021-01-02,5404,COMPRA,186900.0
129,2021-01-02,5404,COMPRA,379900.0
138,2021-01-15,8754,COMPRA,50041.0
138,2021-01-15,8754,COMPRA,492341.0
102,2020-12-23,8754,COMPRA,50041.0
102,2020-12-23,8754,COMPRA,492341.0
128,2021-03-03,7094,AVANCE,100000.0
145,2021-02-20,3237,COMPRA,158000.0
126,2020-12-23,7158,AVANCE,400000.0
117,2020-09-20,5929,AVANCE,370000.0
133,2020-11-14,4592,COMPRA,1114402.0
117,2021-02-25,6982,AVANCE,50000.0
130,2020-09-12,3552,COMPRA,170000.0
138,2021-02-11,4378,AVANCE,300000.0
120,2020-11-14,4682,COMPRA,165929.0
120,2021-02-25,7858,COMPRA,79288.0
120,2021-02-25,7858,COMPRA,62112.0
104,2020-10-25,7858,COMPRA,79288.0
104,2020-10-25,7858,COMPRA,62112.0
132,2020-11-23,7478,COMPRA,163000.0
119,2020-11-11,6022,AVANCE,200000.0
119,2020-11-11,6022,COMPRA,168100.0
142,2021-02-21,6022,AVANCE,200000.0
142,2021-02-21,6022,COMPRA,168100.0
126,2020-09-23,4139,AVANCE,500000.0
136,2021-01-05,8062,COMPRA,26400.0
136,2021-01-05,8062,AVANCE,300000.0
133,2021-01-31,8062,COMPRA,26400.0
133,2021-01-31,8062,AVANCE,300000.0
111,2020-12-16,7796,COMPRA,1430947.0
131,2020-11-21,3736,COMPRA,3184294.0
122,2020-09-17,6223,COMPRA,399500.0
109,2020-12-12,9701,COMPRA,850000.0
129,2021-02-28,7778,COMPRA,727944.0
104,2020-10-02,4074,COMPRA,118030.0
136,2020-09-11,6147,COMPRA,537132.68
135,2020-12-14,4501,COMPRA,975939.0
124,2020-10-04,6718,COMPRA,500000.0
119,2020-09-30,3247,COMPRA,548580.0
124,2020-11-30,6723,COMPRA,457907.0
141,2020-11-27,5601,COMPRA,779522.0
145,2020-12-13,9406,COMPRA,40142.0
103,2020-12-15,6554,AVANCE,800000.0
127,2021-01-21,8467,AVANCE,200000.0
103,2020-12-05,5173,AVANCE,600000.0
128,2020-12-26,8310,COMPRA,70000.0
137,2020-09-27,7607,COMPRA,61572.0
151,2020-10-16,2803,COMPRA,174572.0
151,2020-10-16,2803,AVANCE,800000.0
143,2020-11-05,2803,COMPRA,174572.0
143,2020-11-05,2803,AVANCE,800000.0
111,2020-11-12,6333,AVANCE,400000.0
125,2021-02-18,4097,AVANCE,800000.0
113,2020-12-15,7285,AVANCE,800000.0
135,2020-12-30,6800,COMPRA,140340.0
130,2021-02-15,5116,COMPRA,171159.0
113,2020-12-14,4229,COMPRA,13100.0
113,2020-12-14,4229,AVANCE,200000.0
119,2020-12-23,4229,COMPRA,13100.0
119,2020-12-23,4229,AVANCE,200000.0
117,2020-10-31,8604,COMPRA,100320.0
146,2020-10-01,4268,COMPRA,20600.0
119,2020-11-09,8021,COMPRA,20000.0
125,2020-11-21,3750,COMPRA,187994.0
150,2020-10-08,8170,COMPRA,70720.0
139,2020-12-15,9005,COMPRA,105646.0
135,2021-02-16,7125,AVANCE,300000.0
132,2021-03-03,6549,COMPRA,48261.0
127,2020-09-19,8119,COMPRA,108800.0
146,2020-10-23,6605,AVANCE,600000.0
114,2020-09-16,7452,COMPRA,32114.0
146,2021-02-25,6614,COMPRA,1539833.0
108,2020-11-03,9031,COMPRA,50000.0
118,2020-09-28,2824,COMPRA,1859800.0
138,2020-10-23,9667,COMPRA,255564.0
126,2020-09-28,8407,COMPRA,960672.0
153,2020-11-11,9715,COMPRA,16460.0
137,2020-09-24,6294,COMPRA,193850.0
127,2021-02-24,9062,COMPRA,38751.0
130,2020-10-15,4867,COMPRA,1148304.76
113,2021-03-02,7131,AVANCE,800000.0
114,2020-11-18,3666,AVANCE,250000.0
128,2020-12-08,8049,COMPRA,54300.0
127,2021-01-03,8003,AVANCE,600000.0
132,2020-11-21,4305,COMPRA,124500.0
132,2020-11-21,4305,AVANCE,300000.0
112,2020-10-23,4305,COMPRA,124500.0
112,2020-10-23,4305,AVANCE,300000.0
120,2021-02-24,5584,COMPRA,7188000.0
141,2020-11-21,3070,COMPRA,162127.0
129,2020-09-28,4354,COMPRA,245019.0
129,2020-09-28,4354,COMPRA,49000.0
129,2020-09-28,4354,COMPRA,123201.0
119,2021-02-19,4354,COMPRA,245019.0
119,2021-02-19,4354,COMPRA,49000.0
119,2021-02-19,4354,COMPRA,123201.0
132,2020-12-11,4354,COMPRA,245019.0
132,2020-12-11,4354,COMPRA,49000.0
132,2020-12-11,4354,COMPRA,123201.0
134,2020-12-31,9285,COMPRA,540900.0
134,2020-12-31,9285,COMPRA,939900.0
137,2020-09-14,9285,COMPRA,540900.0
137,2020-09-14,9285,COMPRA,939900.0
117,2021-01-18,3074,COMPRA,20500.0
109,2020-12-09,2723,COMPRA,35000.0
139,2020-09-08,2685,AVANCE,800000.0
123,2020-09-30,9284,COMPRA,202025.0
124,2020-11-19,4795,COMPRA,1208000.0
144,2020-10-13,6254,COMPRA,39150.0
150,2020-10-29,7745,COMPRA,244115.0
129,2021-01-27,3660,COMPRA,1599792.0
105,2020-12-02,6462,COMPRA,193296.0
112,2020-11-05,2815,COMPRA,459154.0
113,2021-03-04,6283,COMPRA,276172.0
125,2020-10-02,9425,COMPRA,338050.0
148,2021-02-08,4014,COMPRA,68190.0
148,2021-02-08,4014,COMPRA,447120.0
136,2020-10-17,4014,COMPRA,68190.0
136,2020-10-17,4014,COMPRA,447120.0
114,2021-01-16,8365,COMPRA,41231.97
128,2021-01-19,9428,COMPRA,877803.0
133,2021-02-23,3253,COMPRA,104980.0
120,2020-11-23,3570,AVANCE,600000.0
133,2020-10-08,9876,COMPRA,320955.0
114,2020-10-21,5228,AVANCE,600000.0
114,2021-02-24,8902,COMPRA,880323.0
140,2020-11-28,7201,COMPRA,218314.0
140,2020-11-28,7201,COMPRA,159000.0
126,2020-10-11,7201,COMPRA,218314.0
126,2020-10-11,7201,COMPRA,159000.0
123,2020-09-15,2535,COMPRA,1040000.0
123,2020-09-15,2535,AVANCE,800000.0
123,2020-12-09,2535,COMPRA,1040000.0
123,2020-12-09,2535,AVANCE,800000.0
121,2020-09-05,5444,COMPRA,37691.0
124,2021-02-11,4601,COMPRA,38900.0
144,2020-10-24,9562,COMPRA,60000.0
147,2021-01-20,6680,COMPRA,272562.0
137,2020-11-15,2510,COMPRA,317487.0
130,2021-01-03,4058,COMPRA,104801.0
121,2020-09-27,9344,COMPRA,108374.0
137,2020-12-21,9168,AVANCE,200000.0
129,2020-10-03,5935,COMPRA,124070.0
123,2020-09-29,8542,COMPRA,120965.0
123,2020-09-29,8542,AVANCE,600000.0
123,2020-09-29,8542,COMPRA,43233.0
111,2020-12-28,8542,COMPRA,120965.0
111,2020-12-28,8542,AVANCE,600000.0
111,2020-12-28,8542,COMPRA,43233.0
128,2020-11-21,8542,COMPRA,120965.0
128,2020-11-21,8542,AVANCE,600000.0
128,2020-11-21,8542,COMPRA,43233.0
131,2020-12-30,9368,COMPRA,35402.0
113,2020-09-15,3824,AVANCE,400000.0
145,2021-01-16,2827,COMPRA,120900.0
138,2020-10-16,4157,COMPRA,89800.0
136,2021-03-07,4746,COMPRA,1300000.0
136,2021-03-07,4746,COMPRA,278650.0
120,2020-09-18,4746,COMPRA,1300000.0
120,2020-09-18,4746,COMPRA,278650.0
131,2020-11-18,9807,COMPRA,150000.0
123,2021-01-03,3397,AVANCE,600000.0
129,2020-10-23,8792,COMPRA,260000.0
129,2020-10-23,8792,COMPRA,17000.0
126,2021-02-22,8792,COMPRA,260000.0
126,2021-02-22,8792,COMPRA,17000.0
118,2020-09-27,8374,COMPRA,35380.0
115,2020-09-26,5575,COMPRA,313461.0
121,2020-11-03,7114,COMPRA,19900.0
124,2020-09-29,6843,COMPRA,33500.0
120,2021-01-18,5153,COMPRA,98183.0
126,2021-02-22,8078,COMPRA,98000.0
113,2020-11-25,5714,COMPRA,37000.0
132,2021-01-05,9356,AVANCE,50000.0
126,2020-10-23,9156,COMPRA,951024.0
138,2020-09-28,7603,COMPRA,450982.0
136,2020-12-15,5514,COMPRA,599520.0
134,2020-11-09,7044,COMPRA,39990.0
126,2020-10-17,4950,COMPRA,692937.0
129,2021-01-19,5267,AVANCE,700000.0
113,2020-09-29,7347,AVANCE,600000.0
123,2020-10-07,9446,COMPRA,1690000.0
124,2020-10-07,7300,COMPRA,483950.0
114,2020-12-30,4690,COMPRA,50000.0
126,2020-10-09,5114,COMPRA,40700.0
103,2020-11-06,8231,COMPRA,32900.0
126,2020-11-16,4561,COMPRA,243580.0
133,2021-01-28,8806,COMPRA,25100.0
133,2021-01-28,8806,COMPRA,146000.0
156,2020-12-03,8806,COMPRA,25100.0
156,2020-12-03,8806,COMPRA,146000.0
127,2020-11-20,6530,COMPRA,124724.0
119,2020-11-21,7953,COMPRA,24957.0
134,2020-11-06,8483,COMPRA,74190.0
125,2020-10-11,3483,COMPRA,279144.0
118,2020-10-12,9760,AVANCE,100000.0
118,2020-10-12,9760,COMPRA,132897.0
155,2020-11-22,9760,AVANCE,100000.0
155,2020-11-22,9760,COMPRA,132897.0
135,2021-02-28,6666,COMPRA,1480278.0
110,2020-10-13,8918,COMPRA,49989.0
110,2020-10-13,8918,COMPRA,705000.0
131,2021-01-27,8918,COMPRA,49989.0
131,2021-01-27,8918,COMPRA,705000.0
134,2021-02-28,6203,COMPRA,126528.0
127,2021-01-08,5168,COMPRA,900000.0
127,2021-01-08,5168,COMPRA,280400.0
127,2020-10-24,5168,COMPRA,900000.0
127,2020-10-24,5168,COMPRA,280400.0
142,2020-12-09,3771,COMPRA,35850.0
131,2020-09-17,4437,COMPRA,88011.0
131,2020-09-17,4437,AVANCE,800000.0
129,2021-02-02,4437,COMPRA,88011.0
129,2021-02-02,4437,AVANCE,800000.0
128,2020-11-07,3665,COMPRA,399635.0
143,2020-11-07,5833,COMPRA,2479950.0
143,2020-11-07,5833,AVANCE,800000.0
142,2020-12-09,5833,COMPRA,2479950.0
142,2020-12-09,5833,AVANCE,800000.0
129,2020-12-22,6331,COMPRA,80180.0
129,2020-12-22,6331,COMPRA,47000.0
129,2020-12-22,6331,COMPRA,131382.9
137,2021-01-28,6331,COMPRA,80180.0
137,2021-01-28,6331,COMPRA,47000.0
137,2021-01-28,6331,COMPRA,131382.9
102,2020-10-30,6331,COMPRA,80180.0
102,2020-10-30,6331,COMPRA,47000.0
102,2020-10-30,6331,COMPRA,131382.9
136,2020-12-16,5105,COMPRA,19900.0
120,2020-09-22,6710,COMPRA,123730.0
126,2021-02-15,8001,AVANCE,100000.0
126,2021-02-15,8001,COMPRA,84750.0
118,2020-10-06,8001,AVANCE,100000.0
118,2020-10-06,8001,COMPRA,84750.0
114,2020-11-05,8087,COMPRA,32400.0
136,2020-10-09,6143,COMPRA,44900.0
134,2021-02-05,8974,COMPRA,1699900.0
122,2020-11-07,4908,COMPRA,50870.0
121,2020-09-06,3471,COMPRA,48467.0
114,2020-10-14,7722,COMPRA,1599200.0
114,2020-10-14,7722,COMPRA,206947.0
126,2020-12-22,7722,COMPRA,1599200.0
126,2020-12-22,7722,COMPRA,206947.0
124,2020-10-31,8471,COMPRA,7153.68
134,2021-01-22,4230,AVANCE,600000.0
108,2020-10-02,7179,COMPRA,142155.0
158,2020-12-10,3381,COMPRA,38900.0
127,2020-11-01,5456,COMPRA,26900.0
127,2020-11-01,5456,COMPRA,77000.0
115,2020-10-07,5456,COMPRA,26900.0
115,2020-10-07,5456,COMPRA,77000.0
135,2020-11-27,9302,COMPRA,95994.0
122,2021-02-22,4471,COMPRA,51100.0
141,2020-09-28,9232,COMPRA,38900.0
120,2020-11-06,8059,AVANCE,50000.0
139,2020-09-23,9545,AVANCE,600000.0
121,2020-11-09,5226,COMPRA,114800.0
131,2020-10-17,2471,AVANCE,150000.0
147,2020-11-24,7664,COMPRA,364800.0
117,2021-01-14,3037,AVANCE,800000.0
113,2021-01-18,8524,AVANCE,200000.0
131,2020-11-15,5547,AVANCE,400000.0
114,2020-09-13,6345,COMPRA,164600.0
102,2021-01-21,3138,AVANCE,125000.0
122,2020-12-07,3719,COMPRA,98750.0
117,2020-09-13,3821,COMPRA,37970.0
136,2021-01-06,7435,COMPRA,7724.0
120,2020-11-11,5008,COMPRA,140800.0
133,2021-01-09,5504,AVANCE,400000.0
133,2021-02-20,6790,COMPRA,40800.0
135,2021-02-25,8781,COMPRA,78298.0
127,2021-01-11,5413,COMPRA,373900.0
123,2020-11-28,8029,AVANCE,600000.0
125,2020-11-14,8632,COMPRA,7980.0
125,2020-11-14,8632,COMPRA,121389.0
108,2021-01-24,8632,COMPRA,7980.0
108,2021-01-24,8632,COMPRA,121389.0
131,2021-02-16,6920,COMPRA,774900.0
131,2021-02-16,6920,COMPRA,639900.0
123,2021-02-27,6920,COMPRA,774900.0
123,2021-02-27,6920,COMPRA,639900.0
123,2021-01-18,5620,AVANCE,200000.0
131,2020-09-03,5664,COMPRA,464146.0
133,2020-09-05,6161,COMPRA,129900.0
133,2020-11-21,5569,COMPRA,88177.0
130,2021-02-20,6677,COMPRA,40000.0
112,2021-01-30,3127,COMPRA,55000.0
134,2020-10-24,5854,AVANCE,200000.0
116,2020-10-24,3580,AVANCE,50000.0
122,2020-11-30,8709,COMPRA,38900.0
126,2020-10-11,4560,COMPRA,183555.05
126,2020-10-11,4560,COMPRA,711140.0
122,2021-02-15,4560,COMPRA,183555.05
122,2021-02-15,4560,COMPRA,711140.0
122,2020-10-09,9139,COMPRA,6000.0
122,2020-11-14,3363,COMPRA,63050.0
129,2020-09-02,8288,AVANCE,200000.0
118,2020-11-29,4637,COMPRA,1000000.0
118,2020-11-29,4637,COMPRA,300000.0
120,2020-11-07,4637,COMPRA,1000000.0
120,2020-11-07,4637,COMPRA,300000.0
149,2020-11-11,9497,AVANCE,800000.0
135,2020-11-12,7199,AVANCE,230000.0
119,2021-02-17,4272,AVANCE,600000.0
126,2021-01-22,6483,AVANCE,200000.0
126,2021-01-22,6483,COMPRA,3000000.0
117,2021-01-26,6483,AVANCE,200000.0
117,2021-01-26,6483,COMPRA,3000000.0
133,2020-10-06,9088,COMPRA,119359.0
107,2020-10-03,7297,AVANCE,800000.0
112,2020-09-29,5886,COMPRA,156275.0
145,2020-12-11,7583,COMPRA,128520.0
110,2020-10-26,6748,AVANCE,800000.0
125,2021-02-02,8735,AVANCE,600000.0
111,2020-11-16,9217,COMPRA,1436283.0
142,2021-01-19,9652,COMPRA,175000.0
138,2020-09-30,4386,COMPRA,233131.0
138,2020-09-30,4386,COMPRA,21150.0
132,2020-12-20,4386,COMPRA,233131.0
132,2020-12-20,4386,COMPRA,21150.0
125,2021-03-03,9734,COMPRA,191840.0
137,2021-01-01,3586,AVANCE,100000.0
129,2021-02-08,5751,COMPRA,791897.0
132,2020-09-04,4967,COMPRA,91880.0
